Time,x,ppb,ppb_bias
2025/2/7 08:23,8.38,-59.23573685,240.7642632
2025/2/7 08:24,8.4,-27.30575902,272.694241
2025/2/7 08:25,8.42,-43.50426719,256.4957328
2025/2/7 08:26,8.43,-72.38001478,227.6199852
2025/2/7 08:27,8.45,-36.69020899,263.309791
2025/2/7 08:28,8.47,-71.83905652,228.1609435
2025/2/7 08:29,8.48,-64.97795847,235.0220415
2025/2/7 08:30,8.5,-47.49593441,252.5040656
2025/2/7 08:31,8.52,-92.1871514,207.8128486
2025/2/7 08:32,8.53,-80.25246959,219.7475304
2025/2/7 08:33,8.55,-79.97695047,220.0230495
2025/2/7 08:34,8.57,-20.76385996,279.23614
2025/2/7 08:35,8.58,-8.869498018,291.130502
2025/2/7 08:36,8.6,-31.25710638,268.7428936
2025/2/7 08:37,8.62,-70.86129964,229.1387004
2025/2/7 08:38,8.63,-66.43955379,233.5604462
2025/2/7 08:39,8.65,-142.5265103,157.4734897
2025/2/7 08:40,8.67,-81.98286405,218.017136
2025/2/7 08:41,8.68,-122.5211343,177.4788657
2025/2/7 08:42,8.7,-102.7039177,197.2960823
2025/2/7 08:43,8.72,-101.4741617,198.5258383
2025/2/7 08:44,8.73,-105.2776695,194.7223305
2025/2/7 08:45,8.75,-36.05181103,263.948189
2025/2/7 08:46,8.77,-26.70768094,273.2923191
2025/2/7 08:47,8.78,-76.12304281,223.8769572
2025/2/7 08:48,8.8,-109.487736,190.512264
2025/2/7 08:49,8.82,-88.561723,211.438277
2025/2/7 08:50,8.83,-58.29157987,241.7084201
2025/2/7 08:51,8.85,-74.56736778,225.4326322
2025/2/7 08:52,8.87,-61.19125059,238.8087494
2025/2/7 08:53,8.88,-53.79255426,246.2074457
2025/2/7 08:54,8.9,-28.72367448,271.2763255
2025/2/7 08:55,8.92,4.305019824,304.3050198
2025/2/7 08:56,8.93,-58.45957933,241.5404207
2025/2/7 08:57,8.95,-53.71191452,246.2880855
2025/2/7 08:58,8.97,-48.75257039,251.2474296
2025/2/7 08:59,8.98,-27.52415832,272.4758417
2025/2/7 09:00,9,-30.27934951,269.7206505
2025/2/7 09:01,9.02,-40.24171763,259.7582824
2025/2/7 09:02,9.03,-68.74786641,231.2521336
2025/2/7 09:03,9.05,-61.06021101,238.939789
2025/2/7 09:04,9.07,-34.58685572,265.4131443
2025/2/7 09:05,9.08,-31.15966669,268.8403333
2025/2/7 09:06,9.1,-73.06545259,226.9345474
2025/2/7 09:07,9.12,-40.77259593,259.2274041
2025/2/7 09:08,9.13,-86.44492978,213.5550702
2025/2/7 09:09,9.15,-45.35226127,254.6477387
2025/2/7 09:10,9.17,-85.65869229,214.3413077
2025/2/7 09:11,9.18,-56.09750689,243.9024931
2025/2/7 09:12,9.2,-81.01854714,218.9814529
2025/2/7 09:13,9.22,-48.65849069,251.3415093
2025/2/7 09:14,9.23,-19.84658289,280.1534171
2025/2/7 09:15,9.25,-79.95679054,220.0432095
2025/2/7 09:16,9.27,-68.60002688,231.3999731
2025/2/7 09:17,9.28,-90.86331564,209.1366844
2025/2/7 09:18,9.3,-82.49358242,217.5064176
2025/2/7 09:19,9.32,-50.85256367,249.1474363
2025/2/7 09:20,9.33,-68.52946711,231.4705329
2025/2/7 09:21,9.35,-78.28351589,221.7164841
2025/2/7 09:22,9.37,-56.59814529,243.4018547
2025/2/7 09:23,9.38,-42.21403132,257.7859687
2025/2/7 09:24,9.4,-96.61225724,203.3877428
2025/2/7 09:25,9.42,-84.64397554,215.3560245
2025/2/7 09:26,9.43,-83.00766078,216.9923392
2025/2/7 09:27,9.45,-63.77844231,236.2215577
2025/2/7 09:28,9.47,-44.59626369,255.4037363
2025/2/7 09:29,9.48,-58.52677911,241.4732209
2025/2/7 09:30,9.5,-34.98333445,265.0166656
2025/2/7 09:31,9.52,-36.85820845,263.1417916
2025/2/7 09:32,9.53,-42.42907063,257.5709294
2025/2/7 09:33,9.55,-86.41468987,213.5853101
2025/2/7 09:34,9.57,-86.23325045,213.7667496
2025/2/7 09:35,9.58,-68.83522613,231.1647739
2025/2/7 09:36,9.6,-39.01868154,260.9813185
2025/2/7 09:37,9.62,-39.54955984,260.4504402
2025/2/7 09:38,9.63,-13.86244204,286.137558
2025/2/7 09:39,9.65,-82.80942141,217.1905786
2025/2/7 09:40,9.67,-76.36832202,223.631678
2025/2/7 09:41,9.68,-55.32134937,244.6786506
2025/2/7 09:42,9.7,-111.1509307,188.8490693
2025/2/7 09:43,9.72,-90.25179759,209.7482024
2025/2/7 09:44,9.73,-16.98051206,283.0194879
2025/2/7 09:45,9.75,-46.16201868,253.8379813
2025/2/7 09:46,9.77,-22.74625361,277.2537464
2025/2/7 09:47,9.78,-31.0319871,268.9680129
2025/2/7 09:48,9.8,-68.72098649,231.2790135
2025/2/7 09:49,9.82,-89.56971978,210.4302802
2025/2/7 09:50,9.83,-59.25925677,240.7407432
2025/2/7 09:51,9.85,-55.38854916,244.6114508
2025/2/7 09:52,9.87,-70.44802097,229.551979
2025/2/7 09:53,9.88,-16.46307372,283.5369263
2025/2/7 09:54,9.9,-31.49230562,268.5076944
2025/2/7 09:55,9.92,-10.81493179,289.1850682
2025/2/7 09:56,9.93,-23.18977219,276.8102278
2025/2/7 09:57,9.95,37.55547342,337.5554734
2025/2/7 09:58,9.97,0.393992339,300.3939923
2025/2/7 09:59,9.98,-18.22706807,281.7729319
2025/2/7 10:00,10,21.85760366,321.8576037
2025/2/7 10:01,10.02,-29.83247094,270.1675291
2025/2/7 10:02,10.03,14.54962704,314.549627
2025/2/7 10:03,10.05,48.51911834,348.5191183
2025/2/7 10:04,10.07,43.4052147,343.4052147
2025/2/7 10:05,10.08,10.01028157,310.0102816
2025/2/7 10:06,10.1,11.45843693,311.4584369
2025/2/7 10:07,10.12,29.29997984,329.2999798
2025/2/7 10:08,10.13,45.61608763,345.6160876
2025/2/7 10:09,10.15,-3.637994758,296.3620052
2025/2/7 10:10,10.17,45.02472952,345.0247295
2025/2/7 10:11,10.18,45.93192662,345.9319266
2025/2/7 10:12,10.2,53.45494254,353.4549425
2025/2/7 10:13,10.22,16.10194207,316.1019421
2025/2/7 10:14,10.23,5.400376319,305.4003763
2025/2/7 10:15,10.25,53.21302332,353.2130233
2025/2/7 10:16,10.27,-13.85572206,286.1442779
2025/2/7 10:17,10.28,-38.51468315,261.4853169
2025/2/7 10:18,10.3,0.800551038,300.800551
2025/2/7 10:19,10.32,-38.95820173,261.0417983
2025/2/7 10:20,10.33,-12.98548485,287.0145152
2025/2/7 10:21,10.35,-55.42886903,244.571131
2025/2/7 10:22,10.37,-34.92957463,265.0704254
2025/2/7 10:23,10.38,-53.03319669,246.9668033
2025/2/7 10:24,10.4,-114.4134803,185.5865197
2025/2/7 10:25,10.42,-30.27934951,269.7206505
2025/2/7 10:26,10.43,-54.57879175,245.4212083
2025/2/7 10:27,10.45,-103.9739937,196.0260063
2025/2/7 10:28,10.47,-33.35709966,266.6429003
2025/2/7 10:29,10.48,-71.74833681,228.2516632
2025/2/7 10:30,10.5,-94.91882266,205.0811773
2025/2/7 10:31,10.52,-50.92312345,249.0768766
2025/2/7 10:32,10.53,-116.1505947,183.8494053
2025/2/7 10:33,10.55,-53.64135475,246.3586453
2025/2/7 10:34,10.57,-31.20670654,268.7932935
2025/2/7 10:35,10.58,-17.97842887,282.0215711
2025/2/7 10:36,10.6,-47.57321417,252.4267858
2025/2/7 10:37,10.62,-0.916403468,299.0835965
2025/2/7 10:38,10.63,-42.54331026,257.4566897
2025/2/7 10:39,10.65,-47.62025402,252.379746
2025/2/7 10:40,10.67,-19.2821047,280.7178953
2025/2/7 10:41,10.68,-32.04670385,267.9532962
2025/2/7 10:42,10.7,-14.73603924,285.2639608
2025/2/7 10:43,10.72,-35.75613198,264.243868
2025/2/7 10:44,10.73,-61.75236879,238.2476312
2025/2/7 10:45,10.75,-90.35259727,209.6474027
2025/2/7 10:46,10.77,-67.42067065,232.5793294
2025/2/7 10:47,10.78,-95.12714199,204.872858
2025/2/7 10:48,10.8,-93.21194812,206.7880519
2025/2/7 10:49,10.82,-94.59626369,205.4037363
2025/2/7 10:50,10.83,-36.54236946,263.4576305
2025/2/7 10:51,10.85,-9.800215039,290.199785
2025/2/7 10:52,10.87,-27.65183791,272.3481621
2025/2/7 10:53,10.88,-51.84040051,248.1595995
2025/2/7 10:54,10.9,-23.80801021,276.1919898
2025/2/7 10:55,10.92,15.86002285,315.8600229
2025/2/7 10:56,10.93,44.30569182,344.3056918
2025/2/7 10:57,10.95,53.29366306,353.2936631
2025/2/7 10:58,10.97,-20.66978026,279.3302197
2025/2/7 10:59,10.98,16.22962167,316.2296217
2025/2/7 11:00,11,-44.18298501,255.817015
2025/2/7 11:01,11.02,-70.88817956,229.1118204
2025/2/7 11:02,11.03,-51.08440293,248.9155971
2025/2/7 11:03,11.05,32.17277065,332.1727707
2025/2/7 11:04,11.07,-69.68194342,230.3180566
2025/2/7 11:05,11.08,-58.59061891,241.4093811
2025/2/7 11:06,11.1,-52.90887709,247.0911229
2025/2/7 11:07,11.12,-15.3441973,284.6558027
2025/2/7 11:08,11.13,-0.610644446,299.3893556
2025/2/7 11:09,11.15,-52.08903972,247.9109603
2025/2/7 11:10,11.17,-10.80485182,289.1951482
2025/2/7 11:11,11.18,-51.65224111,248.3477589
2025/2/7 11:12,11.2,-76.06592299,223.934077
2025/2/7 11:13,11.22,-11.11061085,288.8893892
2025/2/7 11:14,11.23,15.64834353,315.6483435
2025/2/7 11:15,11.25,34.24588401,334.245884
2025/2/7 11:16,11.27,-60.48229286,239.5177071
2025/2/7 11:17,11.28,-35.64525234,264.3547477
2025/2/7 11:18,11.3,1.949667361,301.9496674
2025/2/7 11:19,11.32,-52.81479739,247.1852026
2025/2/7 11:20,11.33,11.95571534,311.9557153
2025/2/7 11:21,11.35,-32.66494187,267.3350581
2025/2/7 11:22,11.37,-19.66178348,280.3382165
2025/2/7 11:23,11.38,-18.98306565,281.0169344
2025/2/7 11:24,11.4,-36.82460856,263.1753914
2025/2/7 11:25,11.42,2.776224716,302.7762247
2025/2/7 11:26,11.43,-70.50514078,229.4948592
2025/2/7 11:27,11.45,-51.21208252,248.7879175
2025/2/7 11:28,11.47,-110.4890128,189.5109872
2025/2/7 11:29,11.48,-43.12794839,256.8720516
2025/2/7 11:30,11.5,-59.83717492,240.1628251
2025/2/7 11:31,11.52,-86.30717022,213.6928298
2025/2/7 11:32,11.53,-88.67260265,211.3273974
2025/2/7 11:33,11.55,-77.31583899,222.684161
2025/2/7 11:34,11.57,-76.90928029,223.0907197
2025/2/7 11:35,11.58,23.0940797,323.0940797
2025/2/7 11:36,11.6,5.104697265,305.1046973
2025/2/7 11:37,11.62,-26.09616289,273.9038371
2025/2/7 11:38,11.63,-111.8834084,188.1165916
2025/2/7 11:39,11.65,-139.2202809,160.7797191
2025/2/7 11:40,11.67,-66.93347221,233.0665278
2025/2/7 11:41,11.68,-65.8112358,234.1887642
2025/2/7 11:42,11.7,-51.06760298,248.932397
2025/2/7 11:43,11.72,-24.74208723,275.2579128
2025/2/7 11:44,11.73,-96.52489752,203.4751025
2025/2/7 11:45,11.75,-61.58772932,238.4122707
2025/2/7 11:46,11.77,-102.7845575,197.2154425
2025/2/7 11:47,11.78,-28.5926349,271.4073651
2025/2/7 11:48,11.8,6.216853706,306.2168537
2025/2/7 11:49,11.82,-35.9678113,264.0321887
2025/2/7 11:50,11.83,-44.73066326,255.2693367
2025/2/7 11:51,11.85,-149.4346482,150.5653518
2025/2/7 11:52,11.87,-94.2501848,205.7498152
2025/2/7 11:53,11.88,-117.316511,182.683489
2025/2/7 11:54,11.9,-90.11403804,209.885962
2025/2/7 11:55,11.92,-53.28855588,246.7114441
2025/2/7 11:56,11.93,-123.6198508,176.3801492
2025/2/7 11:57,11.95,-205.0189503,94.9810497
2025/2/7 11:58,11.97,-170.3808212,129.6191788
2025/2/7 11:59,11.98,-106.2218265,193.7781735
2025/2/7 12:00,12,-160.5998925,139.4001075
2025/2/7 12:01,12.02,-72.312815,227.687185
2025/2/7 12:02,12.03,-86.56588939,213.4341106
2025/2/7 12:03,12.05,-156.8434245,143.1565755
2025/2/7 12:04,12.07,-179.177273,120.822727
2025/2/7 12:05,12.08,-116.2278745,183.7721255
2025/2/7 12:06,12.1,-65.86163564,234.1383644
2025/2/7 12:07,12.12,-161.6582891,138.3417109
2025/2/7 12:08,12.13,-200.7282441,99.2717559
2025/2/7 12:09,12.15,-183.24286,116.75714
2025/2/7 12:10,12.17,-133.861098,166.138902
2025/2/7 12:11,12.18,-214.2253209,85.7746791
2025/2/7 12:12,12.2,-186.4482898,113.5517102
2025/2/7 12:13,12.22,-212.7973254,87.2026746
2025/2/7 12:14,12.23,-188.7465224,111.2534776
2025/2/7 12:15,12.25,-156.4973456,143.5026544
2025/2/7 12:16,12.27,-186.4886096,113.5113904
2025/2/7 12:17,12.28,-176.1499227,123.8500773
2025/2/7 12:18,12.3,-157.3339829,142.6660171
2025/2/7 12:19,12.32,-164.0472414,135.9527586
2025/2/7 12:20,12.33,-144.3677844,155.6322156
2025/2/7 12:21,12.35,-122.7932935,177.2067065
2025/2/7 12:22,12.37,-125.0108864,174.9891136
2025/2/7 12:23,12.38,-107.2063033,192.7936967
2025/2/7 12:24,12.4,-95.47322089,204.5267791
2025/2/7 12:25,12.42,-91.93515221,208.0648478
2025/2/7 12:26,12.43,-102.623278,197.376722
2025/2/7 12:27,12.45,-96.7802567,203.2197433
2025/2/7 12:28,12.47,-120.2632216,179.7367784
2025/2/7 12:29,12.48,-71.18385861,228.8161414
2025/2/7 12:30,12.5,-145.2044217,154.7955783
2025/2/7 12:31,12.52,-101.692561,198.307439
2025/2/7 12:32,12.53,-62.31012701,237.689873
2025/2/7 12:33,12.55,-59.77333513,240.2266649
2025/2/7 12:34,12.57,-94.14266514,205.8573349
2025/2/7 12:35,12.58,-54.42759223,245.5724078
2025/2/7 12:36,12.6,-61.10725086,238.8927491
2025/2/7 12:37,12.62,-18.36818762,281.6318124
2025/2/7 12:38,12.63,-28.91855386,271.0814461
2025/2/7 12:39,12.65,-47.74121363,252.2587864
2025/2/7 12:40,12.67,-35.65197231,264.3480277
2025/2/7 12:41,12.68,0.88119078,300.8811908
2025/2/7 12:42,12.7,-44.7810631,255.2189369
2025/2/7 12:43,12.72,-90.18123782,209.8187622
2025/2/7 12:44,12.73,-26.76816074,273.2318393
2025/2/7 12:45,12.75,-16.55379343,283.4462066
2025/2/7 12:46,12.77,-40.25851757,259.7414824
2025/2/7 12:47,12.78,1.81862778,301.8186278
2025/2/7 12:48,12.8,44.38633156,344.3863316
2025/2/7 12:49,12.82,14.4689873,314.4689873
2025/2/7 12:50,12.83,29.0614206,329.0614206
2025/2/7 12:51,12.85,-20.40434111,279.5956589
2025/2/7 12:52,12.87,37.39419394,337.3941939
2025/2/7 12:53,12.88,27.07230697,327.072307
2025/2/7 12:54,12.9,-17.52819031,282.4718097
2025/2/7 12:55,12.92,-10.91573147,289.0842685
2025/2/7 12:56,12.93,35.63355957,335.6335596
2025/2/7 12:57,12.95,-11.97412808,288.0258719
2025/2/7 12:58,12.97,24.02143673,324.0214367
2025/2/7 12:59,12.98,19.26369196,319.263692
2025/2/7 13:00,13,36.6885962,336.6885962
2025/2/7 13:01,13.02,68.43377461,368.4337746
2025/2/7 13:02,13.03,13.85746926,313.8574693
2025/2/7 13:03,13.05,-13.57684295,286.4231571
2025/2/7 13:04,13.07,43.85545326,343.8554533
2025/2/7 13:05,13.08,8.115247631,308.1152476
2025/2/7 13:06,13.1,32.96236812,332.9623681
2025/2/7 13:07,13.12,7.977488072,307.9774881
2025/2/7 13:08,13.13,-21.99697601,278.003024
2025/2/7 13:09,13.15,51.03575029,351.0357503
2025/2/7 13:10,13.17,-17.20227135,282.7977287
2025/2/7 13:11,13.18,-8.130300383,291.8696996
2025/2/7 13:12,13.2,-31.03870708,268.9612929
2025/2/7 13:13,13.22,-39.69067939,260.3093206
2025/2/7 13:14,13.23,-30.24574961,269.7542504
2025/2/7 13:15,13.25,-37.11356764,262.8864324
2025/2/7 13:16,13.27,-63.73812244,236.2618776
2025/2/7 13:17,13.28,-45.1876218,254.8123782
2025/2/7 13:18,13.3,2.275586318,302.2755863
2025/2/7 13:19,13.32,-73.43505141,226.5649486
2025/2/7 13:20,13.33,-17.41059069,282.5894093
2025/2/7 13:21,13.35,-32.27518312,267.7248169
2025/2/7 13:22,13.37,-33.63261878,266.3673812
2025/2/7 13:23,13.38,-64.80995901,235.190041
2025/2/7 13:24,13.4,-52.62663799,247.373362
2025/2/7 13:25,13.42,-73.8113702,226.1886298
2025/2/7 13:26,13.43,-94.7172233,205.2827767
2025/2/7 13:27,13.45,-68.60002688,231.3999731
2025/2/7 13:28,13.47,-67.86418923,232.1358108
2025/2/7 13:29,13.48,-13.21396412,286.7860359
2025/2/7 13:30,13.5,-37.38908675,262.6109133
2025/2/7 13:31,13.52,-51.15832269,248.8416773
2025/2/7 13:32,13.53,-79.6241516,220.3758484
2025/2/7 13:33,13.55,-59.95141456,240.0485854
2025/2/7 13:34,13.57,-79.63087158,220.3691284
2025/2/7 13:35,13.58,-79.92655064,220.0734494
2025/2/7 13:36,13.6,-65.15939789,234.8406021
2025/2/7 13:37,13.62,-41.01787514,258.9821249
2025/2/7 13:38,13.63,-59.45413615,240.5458639
2025/2/7 13:39,13.65,-135.9846112,164.0153888
2025/2/7 13:40,13.67,-84.75485518,215.2451448
2025/2/7 13:41,13.68,-114.2421208,185.7578792
2025/2/7 13:42,13.7,-77.42671863,222.5732814
2025/2/7 13:43,13.72,-92.43915059,207.5608494
2025/2/7 13:44,13.73,-40.78939587,259.2106041
2025/2/7 13:45,13.75,-79.15375311,220.8462469
2025/2/7 13:46,13.77,-26.02560312,273.9743969
2025/2/7 13:47,13.78,16.25314159,316.2531416
2025/2/7 13:48,13.8,-94.08890532,205.9110947
2025/2/7 13:49,13.82,-48.65177071,251.3482293
2025/2/7 13:50,13.83,-43.62858679,256.3714132
2025/2/7 13:51,13.85,-19.73906323,280.2609368
2025/2/7 13:52,13.87,-51.80344063,248.1965594
2025/2/7 13:53,13.88,-18.78818628,281.2118137
2025/2/7 13:54,13.9,-33.55533902,266.444661
2025/2/7 13:55,13.92,-31.81486459,268.1851354
2025/2/7 13:56,13.93,1.24070963,301.2407096
2025/2/7 13:57,13.95,-43.37658759,256.6234124
2025/2/7 13:58,13.97,-42.61387004,257.38613
2025/2/7 13:59,13.98,-15.40467711,284.5953229
2025/2/7 14:00,14,-65.41811706,234.5818829
2025/2/7 14:01,14.02,-34.37181641,265.6281836
2025/2/7 14:02,14.03,-12.7805255,287.2194745
2025/2/7 14:03,14.05,-8.882937975,291.117062
2025/2/7 14:04,14.07,11.84147571,311.8414757
2025/2/7 14:05,14.08,-5.489348834,294.5106512
2025/2/7 14:06,14.1,-64.33284053,235.6671595
2025/2/7 14:07,14.12,-37.06988778,262.9301122
2025/2/7 14:08,14.13,-69.9675425,230.0324575
2025/2/7 14:09,14.15,-37.48652644,262.5134736
2025/2/7 14:10,14.17,-58.07654056,241.9234594
2025/2/7 14:11,14.18,-35.10429407,264.8957059
2025/2/7 14:12,14.2,6.314293394,306.3142934
2025/2/7 14:13,14.22,-2.482158457,297.5178415
2025/2/7 14:14,14.23,-14.96451851,285.0354815
2025/2/7 14:15,14.25,30.5935757,330.5935757
2025/2/7 14:16,14.27,-56.16134668,243.8386533
2025/2/7 14:17,14.28,-20.70002016,279.2999798
2025/2/7 14:18,14.3,22.82864055,322.8286406
2025/2/7 14:19,14.32,8.673005846,308.6730058
2025/2/7 14:20,14.33,-30.81694779,269.1830522
2025/2/7 14:21,14.35,-25.98192326,274.0180767
2025/2/7 14:22,14.37,-31.30078624,268.6992138
2025/2/7 14:23,14.38,33.72172569,333.7217257
2025/2/7 14:24,14.4,22.78496069,322.7849607
2025/2/7 14:25,14.42,-34.20717694,265.7928231
2025/2/7 14:26,14.43,-57.8111014,242.1888986
2025/2/7 14:27,14.45,-27.80303743,272.1969626
2025/2/7 14:28,14.47,-38.7498824,261.2501176
2025/2/7 14:29,14.48,-6.033667092,293.9663329
2025/2/7 14:30,14.5,-43.98138566,256.0186143
2025/2/7 14:31,14.52,-53.9067939,246.0932061
2025/2/7 14:32,14.53,-110.761172,189.238828
2025/2/7 14:33,14.55,-47.11961562,252.8803844
2025/2/7 14:34,14.57,-53.95047376,246.0495262
2025/2/7 14:35,14.58,-80.61870842,219.3812916
2025/2/7 14:36,14.6,-87.624286,212.375714
2025/2/7 14:37,14.62,-162.7469256,137.2530744
2025/2/7 14:38,14.63,-84.10301727,215.8969827
2025/2/7 14:39,14.65,-59.58181574,240.4181843
2025/2/7 14:40,14.67,-116.1237148,183.8762852
2025/2/7 14:41,14.68,-108.8493381,191.1506619
2025/2/7 14:42,14.7,-145.6815402,154.3184598
2025/2/7 14:43,14.72,-143.873866,156.126134
2025/2/7 14:44,14.73,-94.78442309,205.2155769
2025/2/7 14:45,14.75,-120.75378,179.24622
2025/2/7 14:46,14.77,-149.9218467,150.0781533
2025/2/7 14:47,14.78,-129.183993,170.816007
2025/2/7 14:48,14.8,-115.6163564,184.3836436
2025/2/7 14:49,14.82,-132.2785431,167.7214569
2025/2/7 14:50,14.83,-61.37940999,238.62059
2025/2/7 14:51,14.85,-58.563739,241.436261
2025/2/7 14:52,14.87,-62.13876756,237.8612324
2025/2/7 14:53,14.88,-62.52852631,237.4714737
2025/2/7 14:54,14.9,-48.46361132,251.5363887
2025/2/7 14:55,14.92,-72.28593509,227.7140649
2025/2/7 14:56,14.93,-79.08319333,220.9168067
2025/2/7 14:57,14.95,-46.28633828,253.7136617
2025/2/7 14:58,14.97,-36.22989046,263.7701095
2025/2/7 14:59,14.98,5.467576104,305.4675761
2025/2/7 15:00,15,-91.51515355,208.4848465
2025/2/7 15:01,15.02,-95.29850144,204.7014986
2025/2/7 15:02,15.03,-123.1561723,176.8438277
2025/2/7 15:03,15.05,-65.49203683,234.5079632
2025/2/7 15:04,15.07,-45.63114038,254.3688596
2025/2/7 15:05,15.08,-96.44425778,203.5557422
2025/2/7 15:06,15.1,-115.3173174,184.6826826
2025/2/7 15:07,15.12,-104.8643908,195.1356092
2025/2/7 15:08,15.13,-79.16383308,220.8361669
2025/2/7 15:09,15.15,-47.50601438,252.4939856
2025/2/7 15:10,15.17,-128.1961562,171.8038438
2025/2/7 15:11,15.18,-105.9295074,194.0704926
2025/2/7 15:12,15.2,-98.01337276,201.9866272
2025/2/7 15:13,15.22,-92.50971037,207.4902896
2025/2/7 15:14,15.23,-112.0581278,187.9418722
2025/2/7 15:15,15.25,-120.1859418,179.8140582
2025/2/7 15:16,15.27,-120.9990592,179.0009408
2025/2/7 15:17,15.28,-142.2039513,157.7960487
2025/2/7 15:18,15.3,-108.0597406,191.9402594
2025/2/7 15:19,15.32,-90.17451784,209.8254822
2025/2/7 15:20,15.33,-55.78838788,244.2116121
2025/2/7 15:21,15.35,-37.4058867,262.5941133
2025/2/7 15:22,15.37,-50.4695249,249.5304751
2025/2/7 15:23,15.38,-46.00409919,253.9959008
2025/2/7 15:24,15.4,-25.59216451,274.4078355
2025/2/7 15:25,15.42,-30.53806868,269.4619313
2025/2/7 15:26,15.43,-65.13587797,234.864122
2025/2/7 15:27,15.45,-43.32954775,256.6704523
2025/2/7 15:28,15.47,-16.36227404,283.637726
2025/2/7 15:29,15.48,-49.71688731,250.2831127
2025/2/7 15:30,15.5,-13.83892212,286.1610779
2025/2/7 15:31,15.52,-50.81560379,249.1843962
2025/2/7 15:32,15.53,-29.70479134,270.2952087
2025/2/7 15:33,15.55,-30.5951885,269.4048115
2025/2/7 15:34,15.57,-55.74470802,244.255292
2025/2/7 15:35,15.58,-78.21631611,221.7836839
2025/2/7 15:36,15.6,-61.32565016,238.6743498
2025/2/7 15:37,15.62,8.871245212,308.8712452
2025/2/7 15:38,15.63,-69.50722398,230.492776
2025/2/7 15:39,15.65,-69.7491432,230.2508568
2025/2/7 15:40,15.67,-44.18970499,255.810295
2025/2/7 15:41,15.68,-18.72098649,281.2790135
2025/2/7 15:42,15.7,-69.14098515,230.8590149
2025/2/7 15:43,15.72,-61.37940999,238.62059
2025/2/7 15:44,15.73,-129.9668705,170.0331295
2025/2/7 15:45,15.75,-88.59532289,211.4046771
2025/2/7 15:46,15.77,-70.10194207,229.8980579
2025/2/7 15:47,15.78,-101.4069619,198.5930381
2025/2/7 15:48,15.8,-87.26140716,212.7385928
2025/2/7 15:49,15.82,-90.436597,209.563403
2025/2/7 15:50,15.83,-70.19938176,229.8006182
2025/2/7 15:51,15.85,-106.5611854,193.4388146
2025/2/7 15:52,15.87,-56.16470667,243.8352933
2025/2/7 15:53,15.88,-31.0924669,268.9075331
2025/2/7 15:54,15.9,-123.5795309,176.4204691
2025/2/7 15:55,15.92,-91.57227337,208.4277266
2025/2/7 15:56,15.93,-82.18110342,217.8188966
2025/2/7 15:57,15.95,-130.2390296,169.7609704
2025/2/7 15:58,15.97,-73.71057053,226.2894295
2025/2/7 15:59,15.98,19.01841274,319.0184127
2025/2/7 16:00,16,-83.74013843,216.2598616
2025/2/7 16:01,16.02,-106.2453464,193.7546536
2025/2/7 16:02,16.03,-42.24427122,257.7557288
2025/2/7 16:03,16.05,-61.22485048,238.7751495
2025/2/7 16:04,16.07,-113.2710839,186.7289161
2025/2/7 16:05,16.08,-84.44909616,215.5509038
2025/2/7 16:06,16.1,-12.73684564,287.2631544
2025/2/7 16:07,16.12,-9.655735502,290.3442645
2025/2/7 16:08,16.13,-61.18453061,238.8154694
2025/2/7 16:09,16.15,-26.81520059,273.1847994
2025/2/7 16:10,16.17,-117.0880317,182.9119683
2025/2/7 16:11,16.18,-97.20025536,202.7997446
2025/2/7 16:12,16.2,-80.77326793,219.2267321
2025/2/7 16:13,16.22,-32.63134198,267.368658
2025/2/7 16:14,16.23,-39.74107923,260.2589208
2025/2/7 16:15,16.25,-56.98790404,243.012096
2025/2/7 16:16,16.27,-99.74376722,200.2562328
2025/2/7 16:17,16.28,-64.39668033,235.6033197
2025/2/7 16:18,16.3,-130.1483099,169.8516901
2025/2/7 16:19,16.32,-118.0960285,181.9039715
2025/2/7 16:20,16.33,-63.34836369,236.6516363
2025/2/7 16:21,16.35,-80.23230966,219.7676903
2025/2/7 16:22,16.37,-38.70620254,261.2937975
2025/2/7 16:23,16.38,-79.07311337,220.9268866
2025/2/7 16:24,16.4,-48.19481218,251.8051878
2025/2/7 16:25,16.42,-18.32450776,281.6754922
2025/2/7 16:26,16.43,-108.0832605,191.9167395
2025/2/7 16:27,16.45,-45.32202137,254.6779786
2025/2/7 16:28,16.47,-114.9846784,185.0153216
2025/2/7 16:29,16.48,-83.26301996,216.73698
2025/2/7 16:30,16.5,-63.73140246,236.2685975
2025/2/7 16:31,16.52,-96.87097641,203.1290236
2025/2/7 16:32,16.53,-96.54841745,203.4515826
2025/2/7 16:33,16.55,-136.0921309,163.9078691
2025/2/7 16:34,16.57,-93.06074861,206.9392514
2025/2/7 16:35,16.58,-49.87144681,250.1285532
2025/2/7 16:36,16.6,-54.53511189,245.4648881
2025/2/7 16:37,16.62,-48.83321013,251.1667899
2025/2/7 16:38,16.63,-87.39916672,212.6008333
2025/2/7 16:39,16.65,-86.95228815,213.0477119
2025/2/7 16:40,16.67,-86.23661044,213.7633896
2025/2/7 16:41,16.68,-62.01780794,237.9821921
2025/2/7 16:42,16.7,-52.47543848,247.5245615
